sample_kind,event_id,timestamp,device_id,card_uid,access_granted,door_id,zone,event_type,attempt_count,avg_response_time_ms,min_signal_strength,avg_battery_voltage,event_hour,previous_failed_attempts,avg_response_time_last5,denial_rate_last10,risk_level
single_event,cd86e831-e7c7-4ca2-9890-ed573e5b33d6,2026-07-09T03:07:19Z,RFID-OFFICE-01,6E8D9153,True,LAB,LAB_BLOCK,ENTRY,1,153.0,-68,3.75,3,0,107.2,0.6,HIGH
single_event,a0f01c04-395d-40f8-8b90-98586bd7425c,2026-07-09T03:08:19Z,RFID-WH-01,D0BB7BBF,True,SERVER_ROOM,SECOND_FLOOR,EXIT,1,149.0,-74,3.6,3,0,141.4,0.8,HIGH
single_event,dfd5c78b-8ecb-45f7-842a-e7911acf7e37,2026-07-09T03:09:19Z,RFID-LAB-01,A00648C8,True,MAIN_GATE,GROUND_FLOOR,EXIT,1,158.0,-60,3.36,3,0,145.4,0.2,MEDIUM
brute_force_burst,dcc37851-a0ec-4d67-a1c6-08b16d768284,2026-07-09T03:10:33Z,RFID-ENT-01,CE85264F,False,GARAGE,GARAGE,BRUTE_FORCE_ATTEMPT,8,136.5,-80,3.43,3,7,134.8,0.8,HIGH
brute_force_burst,5c731233-488e-486a-9336-2a2b963f5228,2026-07-09T03:11:24Z,RFID-OFFICE-01,47A01C6E,False,MAIN_GATE,GROUND_FLOOR,BRUTE_FORCE_ATTEMPT,4,130.25,-82,3.49,3,3,134.8,0.6,HIGH
single_event,b0e3582e-cc4b-4a8f-b2d5-8ffb07d2f093,2026-07-09T03:12:09Z,RFID-OFFICE-01,C1643AC6,True,LAB,LAB_BLOCK,EXIT,1,76.0,-40,3.34,3,0,134.8,0.6,HIGH
brute_force_burst,131d4014-c142-4ae0-95ad-28f819a05d9b,2026-07-09T03:13:21Z,RFID-OFFICE-01,8DB47C03,False,GARAGE,GARAGE,BRUTE_FORCE_ATTEMPT,7,136.29,-82,3.33,3,6,148.6,0.9,HIGH
single_event,f0f78c61-c2a8-4676-808f-8d073b9efd80,2026-07-09T03:14:06Z,RFID-ENT-01,C43BC2F6,False,SERVER_ROOM,SECOND_FLOOR,ACCESS_DENIED,1,83.0,-42,3.52,3,0,134.8,0.8,HIGH
single_event,e6503b41-6ed9-4f03-a36c-9f8e42d5d82c,2026-07-09T03:15:06Z,RFID-WH-01,660C4B94,True,OFFICE_A,FIRST_FLOOR,EXIT,1,154.0,-73,4.0,3,0,151.6,0.8,HIGH
single_event,e98dd9bb-f029-483e-b514-3e4dcae8fbf7,2026-07-09T03:16:06Z,RFID-ENT-02,363FBCF9,True,OFFICE_A,FIRST_FLOOR,EXIT,1,152.0,-43,3.68,3,0,139.6,0.6,HIGH
single_event,da66a077-ea97-43c5-9941-f1d4baf4b795,2026-07-09T03:17:06Z,RFID-ENT-02,415C104D,True,OFFICE_A,FIRST_FLOOR,EXIT,1,131.0,-38,3.92,3,0,132.0,0.5,MEDIUM
brute_force_burst,3fac56db-a468-4ebe-9507-0ea32b8ad2bc,2026-07-09T03:18:10Z,RFID-OFFICE-01,164F6646,False,GARAGE,GARAGE,BRUTE_FORCE_ATTEMPT,3,127.33,-76,3.69,3,2,129.6,1.0,HIGH
single_event,7014d5aa-01c4-4fed-80f7-5bdc0cf70a11,2026-07-09T03:18:55Z,RFID-ENT-01,7393FA89,False,LAB,LAB_BLOCK,ACCESS_DENIED,1,200.0,-60,3.48,3,0,128.0,0.9,HIGH
single_event,0f5a81e7-505b-4711-a08c-0a9205a116aa,2026-07-09T03:19:55Z,RFID-ENT-02,FF6788C7,True,OFFICE_B,FIRST_FLOOR,EXIT,1,55.0,-63,4.04,3,0,122.4,0.4,MEDIUM
single_event,8465d969-fd74-47d2-b9b6-eb8cde3e8e93,2026-07-09T03:20:55Z,RFID-LAB-01,68537F30,True,OFFICE_A,FIRST_FLOOR,EXIT,1,33.0,-59,3.72,3,0,139.6,0.2,LOW
single_event,c27c1165-4580-46f8-987f-99143f161d36,2026-07-09T03:21:55Z,RFID-OFFICE-01,103D57D2,True,LAB,LAB_BLOCK,ENTRY,1,57.0,-58,4.14,3,0,129.6,1.0,HIGH
single_event,36510a8c-3c0a-437f-8e99-c95cd6ddd8e3,2026-07-09T03:22:55Z,RFID-ENT-02,F3351A96,True,WAREHOUSE,WAREHOUSE,ENTRY,1,135.0,-57,3.67,3,0,99.6,0.4,MEDIUM
brute_force_burst,649265e6-6842-4c18-ac4c-28ed9058c3dc,2026-07-09T03:24:11Z,RFID-ENT-02,488E3441,False,GARAGE,GARAGE,BRUTE_FORCE_ATTEMPT,9,152.0,-81,3.51,3,8,172.8,0.9,HIGH
single_event,eb1ff2be-03ed-4c86-9996-2162979cc037,2026-07-09T03:24:56Z,RFID-LAB-01,1E02892F,True,LAB,LAB_BLOCK,EXIT,1,65.0,-62,3.27,3,0,111.6,0.1,MEDIUM
single_event,ce46e35d-7fc2-4505-9e5e-5a67ea18f6b8,2026-07-09T03:25:56Z,RFID-WH-01,095A3E77,True,GARAGE,GARAGE,EXIT,1,62.0,-75,3.46,3,0,151.8,0.7,HIGH
single_event,cfde44f8-a289-4c97-bb3c-fbc4dae37a92,2026-07-09T03:26:56Z,RFID-LAB-01,BD4343B8,False,WAREHOUSE,WAREHOUSE,FORCED_OPEN,1,189.0,-40,3.39,3,0,88.8,0.1,MEDIUM
brute_force_burst,aa163516-d16f-46b7-be26-66ad4d6061f3,2026-07-09T03:28:00Z,RFID-LAB-01,AA483F6C,False,OFFICE_B,FIRST_FLOOR,BRUTE_FORCE_ATTEMPT,3,123.0,-77,3.77,3,2,124.6,0.4,HIGH
single_event,a7121f0f-75e1-4e65-9840-b68dbb4ac388,2026-07-09T03:28:45Z,RFID-OFFICE-01,AE840310,False,OFFICE_A,FIRST_FLOOR,CARD_UNKNOWN,1,70.0,-73,4.04,3,0,119.0,0.9,MEDIUM
brute_force_burst,c3a1bf93-6abe-4bed-8329-d2d740bfbab5,2026-07-09T03:30:05Z,RFID-ENT-01,706BC8BF,False,WAREHOUSE,WAREHOUSE,BRUTE_FORCE_ATTEMPT,11,147.64,-78,3.63,3,10,140.8,1.0,HIGH
single_event,37acc6dd-5276-4464-9a04-c21ad90f12d6,2026-07-09T03:30:50Z,RFID-ENT-02,B7834C87,True,MAIN_GATE,GROUND_FLOOR,EXIT,1,120.0,-44,3.72,3,0,172.8,0.9,MEDIUM
single_event,8015a338-e606-42ab-ad21-270782a3c782,2026-07-09T03:31:50Z,RFID-WH-01,016404DA,True,MAIN_GATE,GROUND_FLOOR,ENTRY,1,103.0,-74,3.67,3,0,137.6,0.7,HIGH
single_event,16c3f3bf-28f7-47ba-8110-d71ba537bed6,2026-07-09T03:32:50Z,RFID-WH-01,A822E188,True,MAIN_GATE,GROUND_FLOOR,ENTRY,1,111.0,-44,3.46,3,0,130.6,0.6,MEDIUM
single_event,ac5c6f32-916c-48da-90b5-ec486fe66600,2026-07-09T03:33:50Z,RFID-OFFICE-01,260D7CCF,True,WAREHOUSE,WAREHOUSE,EXIT,1,177.0,-75,3.32,3,0,101.8,0.9,HIGH
brute_force_burst,ddbbc7d7-f790-49ae-a54e-a8d3e47bfb3d,2026-07-09T03:34:56Z,RFID-ENT-01,611444B1,False,WAREHOUSE,WAREHOUSE,BRUTE_FORCE_ATTEMPT,4,146.25,-77,3.53,3,3,147.0,1.0,HIGH
single_event,b8f72d28-b72f-4a9f-8818-032c53dee7cf,2026-07-09T03:35:41Z,RFID-OFFICE-01,3725963B,True,MAIN_GATE,GROUND_FLOOR,ENTRY,1,178.0,-73,4.11,3,0,107.6,0.8,HIGH
single_event,c3d68a2c-092a-431b-80ea-457e0351bd10,2026-07-09T03:36:41Z,RFID-ENT-01,6DB28132,True,LAB,LAB_BLOCK,EXIT,1,174.0,-42,3.93,3,0,147.0,1.0,HIGH
single_event,d8245556-3e99-4e2f-9000-124860ec22ec,2026-07-09T03:37:41Z,RFID-LAB-01,0892A589,False,SERVER_ROOM,SECOND_FLOOR,ACCESS_DENIED,1,223.0,-83,3.29,3,0,124.6,0.4,HIGH
brute_force_burst,49bc9322-1d4c-4476-b0c4-5f28ed65d9ec,2026-07-09T03:38:49Z,RFID-OFFICE-01,ACE2925A,False,MAIN_GATE,GROUND_FLOOR,BRUTE_FORCE_ATTEMPT,5,140.4,-77,3.41,3,4,140.4,0.7,HIGH
single_event,ae447017-f9b0-440c-b03a-57207c923e5b,2026-07-09T03:39:34Z,RFID-ENT-01,69EE2502,True,GARAGE,GARAGE,ENTRY,1,128.0,-59,3.3,3,0,151.8,0.9,HIGH
single_event,39758803-f076-43e9-8b03-749181d3dcfe,2026-07-09T03:40:34Z,RFID-WH-01,FE2762BD,True,MAIN_GATE,GROUND_FLOOR,EXIT,1,65.0,-43,4.1,3,0,115.8,0.5,LOW
single_event,d9a0011d-0dbc-4c3c-be6a-33119044efa0,2026-07-09T03:41:34Z,RFID-OFFICE-01,41F21882,True,GARAGE,GARAGE,EXIT,1,122.0,-77,3.62,3,0,140.4,0.7,HIGH
single_event,73c7d6fe-4124-4061-8e82-e0c43f50c1bb,2026-07-09T03:42:34Z,RFID-LAB-01,BBA8541E,True,WAREHOUSE,WAREHOUSE,ENTRY,1,145.0,-63,4.09,3,0,156.2,0.5,MEDIUM
single_event,4449c4e6-b571-4144-b078-cc95bc7b717d,2026-07-09T03:43:34Z,RFID-ENT-02,1727F34F,True,OFFICE_A,FIRST_FLOOR,EXIT,1,34.0,-43,4.13,3,0,160.0,0.9,MEDIUM
single_event,64e72e1c-c7ec-49f7-b00f-a1ca425f930b,2026-07-09T03:44:34Z,RFID-OFFICE-01,ED204914,True,OFFICE_B,FIRST_FLOOR,ENTRY,1,172.0,-58,3.36,3,0,132.8,0.6,HIGH
single_event,415d9be4-3144-4b5a-9244-7eb2aadf6d80,2026-07-09T03:45:34Z,RFID-WH-01,457FD017,True,MAIN_GATE,GROUND_FLOOR,EXIT,1,82.0,-53,4.06,3,0,99.0,0.4,LOW
brute_force_burst,c47aceb3-0f91-4e64-98c7-9a0a8ff3c740,2026-07-09T03:46:46Z,RFID-ENT-02,EBD5D233,False,GARAGE,GARAGE,BRUTE_FORCE_ATTEMPT,7,171.71,-81,3.31,3,6,168.6,0.8,HIGH
single_event,8d617bfb-a59f-44a2-a1b3-c59b7a701703,2026-07-09T03:47:31Z,RFID-ENT-02,4BE8BE2E,True,OFFICE_A,FIRST_FLOOR,EXIT,1,51.0,-56,3.87,3,0,168.6,0.8,MEDIUM
brute_force_burst,80602251-a689-4259-8ffb-21fccff45cec,2026-07-09T03:48:55Z,RFID-WH-01,7A1A165F,False,MAIN_GATE,GROUND_FLOOR,BRUTE_FORCE_ATTEMPT,13,145.31,-82,3.42,3,12,127.6,1.0,HIGH
single_event,d76d756c-9132-4b94-aad9-7583fd0611cb,2026-07-09T03:49:40Z,RFID-LAB-01,70D3D392,False,LAB,LAB_BLOCK,CARD_UNKNOWN,1,54.0,-62,3.87,3,0,147.4,0.5,MEDIUM
single_event,89d10c19-0f17-41d1-8734-3448f210b45b,2026-07-09T03:50:40Z,RFID-WH-01,C1B9126F,True,WAREHOUSE,WAREHOUSE,ENTRY,1,148.0,-74,4.12,3,0,127.6,1.0,HIGH
brute_force_burst,217671ea-504b-4439-a246-b0f9fc89dbee,2026-07-09T03:52:08Z,RFID-WH-01,38FF20A5,False,GARAGE,GARAGE,BRUTE_FORCE_ATTEMPT,15,128.4,-80,3.45,3,14,118.4,1.0,HIGH
brute_force_burst,78965c34-f34e-4a63-a4ab-98b588832cd1,2026-07-09T03:53:01Z,RFID-WH-01,F6FCA939,False,OFFICE_B,FIRST_FLOOR,BRUTE_FORCE_ATTEMPT,5,142.0,-75,3.51,3,4,142.0,1.0,HIGH
single_event,27906946-4939-4cb8-bef3-0b4dacdfc8f5,2026-07-09T03:53:46Z,RFID-ENT-01,87314F34,True,LAB,LAB_BLOCK,EXIT,1,160.0,-76,3.8,3,0,160.0,0.8,HIGH
single_event,81c1d445-7a04-42b8-9e03-d834a800310e,2026-07-09T03:54:46Z,RFID-WH-01,9B6EC69E,True,LAB,LAB_BLOCK,EXIT,1,105.0,-57,3.87,3,0,142.0,1.0,HIGH
single_event,861e6b18-dffe-42e0-92f5-8cd0a548dc51,2026-07-09T03:55:46Z,RFID-ENT-02,81396403,True,WAREHOUSE,WAREHOUSE,ENTRY,1,38.0,-57,3.6,3,0,144.2,0.7,MEDIUM
single_event,9853ab46-b984-4c51-943f-0619976e21ce,2026-07-09T03:56:46Z,RFID-ENT-01,8DE0FB36,True,MAIN_GATE,GROUND_FLOOR,ENTRY,1,160.0,-76,3.82,3,0,166.2,0.7,HIGH
single_event,7fe0a10d-81be-4f4d-8ff5-b814b0a6cc1f,2026-07-09T03:57:46Z,RFID-ENT-01,D075099D,True,GARAGE,GARAGE,EXIT,1,54.0,-51,4.14,3,0,165.2,0.6,MEDIUM
single_event,39a2d34f-1950-4a06-843d-16181a6df084,2026-07-09T03:58:46Z,RFID-ENT-01,362186A4,False,SERVER_ROOM,SECOND_FLOOR,FORCED_OPEN,1,119.0,-59,3.35,3,0,135.2,0.5,HIGH
single_event,0655adda-f3b7-40b1-9570-c323806f4f37,2026-07-09T03:59:46Z,RFID-WH-01,9D566B2F,True,OFFICE_A,FIRST_FLOOR,EXIT,1,88.0,-76,3.55,3,0,146.8,0.9,HIGH
single_event,fbb114ef-7cbb-4e09-a3ff-9e535ba78b29,2026-07-09T04:00:46Z,RFID-ENT-01,3AAB7A56,True,WAREHOUSE,WAREHOUSE,ENTRY,1,60.0,-74,3.43,4,0,124.2,0.5,MEDIUM
single_event,9bc5df79-206b-4371-b66f-be06a9a4f78a,2026-07-09T04:01:46Z,RFID-ENT-02,4D2F8535,False,OFFICE_B,FIRST_FLOOR,FORCED_OPEN,1,122.0,-49,3.58,4,0,131.0,0.7,MEDIUM
single_event,2b73d6f6-b912-490f-a5e9-124c0727a685,2026-07-09T04:02:46Z,RFID-OFFICE-01,85A03E83,True,LAB,LAB_BLOCK,EXIT,1,133.0,-76,3.29,4,0,137.6,0.6,HIGH
single_event,7408b582-004e-4df5-8eaf-cdf218a650d4,2026-07-09T04:03:46Z,RFID-OFFICE-01,4B5E74AC,True,LAB,LAB_BLOCK,EXIT,1,71.0,-73,3.95,4,0,134.0,0.5,HIGH
brute_force_burst,f45678fa-8338-4384-aa1f-b99e4cd86b8d,2026-07-09T04:05:10Z,RFID-ENT-02,340DE4F8,False,OFFICE_B,FIRST_FLOOR,BRUTE_FORCE_ATTEMPT,13,135.15,-81,3.37,4,12,137.2,1.0,HIGH
brute_force_burst,95f679f8-60d0-4246-9bbf-fe1d85d1ca55,2026-07-09T04:06:01Z,RFID-LAB-01,B9CA8F18,False,GARAGE,GARAGE,BRUTE_FORCE_ATTEMPT,4,170.5,-73,3.39,4,3,147.2,0.9,HIGH
brute_force_burst,7a9c7a54-efd3-432c-88c2-b6805b6a6f34,2026-07-09T04:07:02Z,RFID-OFFICE-01,4B55B331,False,SERVER_ROOM,SECOND_FLOOR,BRUTE_FORCE_ATTEMPT,9,124.67,-81,3.25,4,8,121.2,0.9,HIGH
single_event,47828fea-63bc-481f-80a6-647cbd96ca11,2026-07-09T04:07:47Z,RFID-WH-01,07C466D3,False,SERVER_ROOM,SECOND_FLOOR,FORCED_OPEN,1,126.0,-70,3.32,4,0,128.8,0.8,HIGH
brute_force_burst,075a6d54-ea4f-4d4c-8c07-f90f37ed5bb0,2026-07-09T04:08:59Z,RFID-ENT-02,8EE8AA72,False,OFFICE_A,FIRST_FLOOR,BRUTE_FORCE_ATTEMPT,7,143.0,-77,3.34,4,6,144.2,1.0,HIGH
single_event,38846408-5652-4d3b-b90c-ee988da94ac4,2026-07-09T04:09:44Z,RFID-OFFICE-01,3B34272F,False,OFFICE_B,FIRST_FLOOR,CARD_UNKNOWN,1,128.0,-59,3.71,4,0,121.2,0.9,MEDIUM
single_event,f273e9ea-fe5a-4bdd-8b3d-8131f47ed5f2,2026-07-09T04:10:44Z,RFID-WH-01,F0B132C6,False,SERVER_ROOM,SECOND_FLOOR,CARD_UNKNOWN,1,158.0,-43,3.76,4,0,123.4,0.8,HIGH
single_event,5c90d839-dcb6-4343-ba24-27a3ea8c29d9,2026-07-09T04:11:44Z,RFID-ENT-02,5235E849,True,GARAGE,GARAGE,EXIT,1,39.0,-47,3.58,4,0,144.2,1.0,MEDIUM
single_event,06b3bb1b-18e2-4b99-ae24-1fb72ecf88c5,2026-07-09T04:12:44Z,RFID-LAB-01,1CA1D8EA,False,WAREHOUSE,WAREHOUSE,CARD_UNKNOWN,1,74.0,-63,3.9,4,0,147.2,0.9,MEDIUM
single_event,bca41fd9-900b-47a7-a3b7-54123dbaf57c,2026-07-09T04:13:44Z,RFID-ENT-02,895059EE,True,LAB,LAB_BLOCK,EXIT,1,115.0,-76,3.58,4,0,107.6,0.9,HIGH
single_event,02cce408-281b-4ad4-95fe-94514c992a77,2026-07-09T04:14:44Z,RFID-WH-01,0114325D,True,OFFICE_A,FIRST_FLOOR,EXIT,1,28.0,-66,4.05,4,0,129.4,0.8,MEDIUM
single_event,0ff33e8e-3a29-480d-b90e-52cc29150e87,2026-07-09T04:15:44Z,RFID-LAB-01,C0DE5D36,False,WAREHOUSE,WAREHOUSE,ACCESS_DENIED,1,67.0,-51,3.26,4,0,151.2,0.9,HIGH
single_event,28c14e0a-d4bc-4a87-86d4-801b6badad69,2026-07-09T04:16:44Z,RFID-ENT-01,763FC549,True,GARAGE,GARAGE,EXIT,1,117.0,-58,3.5,4,0,110.6,0.4,LOW
single_event,1affbf0f-10f3-4101-bdfc-2c3513b4560c,2026-07-09T04:17:44Z,RFID-ENT-02,AD7D232E,True,OFFICE_B,FIRST_FLOOR,ENTRY,1,49.0,-60,3.91,4,0,106.8,0.8,MEDIUM
single_event,3684f134-2418-4fa7-9047-74911da5f287,2026-07-09T04:18:44Z,RFID-LAB-01,22A65662,True,LAB,LAB_BLOCK,EXIT,1,145.0,-49,3.41,4,0,121.4,0.9,HIGH
single_event,30fd2192-5fa0-431d-8b95-de011f806baf,2026-07-09T04:19:44Z,RFID-ENT-02,F8958A37,True,LAB,LAB_BLOCK,EXIT,1,67.0,-60,3.44,4,0,87.4,0.7,MEDIUM
single_event,e8333668-055e-4ce6-ac61-7ce4f228125d,2026-07-09T04:20:44Z,RFID-ENT-01,65340321,True,LAB,LAB_BLOCK,EXIT,1,56.0,-59,3.36,4,0,102.0,0.3,MEDIUM
brute_force_burst,cda5cd53-a78e-4209-bc77-37bd64c737cf,2026-07-09T04:21:58Z,RFID-ENT-01,334224F6,False,OFFICE_A,FIRST_FLOOR,BRUTE_FORCE_ATTEMPT,8,129.5,-83,3.3,4,7,134.6,0.8,HIGH
single_event,93bf3c2f-863e-4e78-a5bb-1c0d2068e18e,2026-07-09T04:22:43Z,RFID-ENT-01,EB655B7E,True,GARAGE,GARAGE,ENTRY,1,25.0,-73,3.62,4,0,134.6,0.8,HIGH
brute_force_burst,4f5542eb-7bda-4cb5-8ffc-a381dd7a87dc,2026-07-09T04:23:49Z,RFID-LAB-01,5B9957AB,False,MAIN_GATE,GROUND_FLOOR,BRUTE_FORCE_ATTEMPT,4,131.25,-78,3.24,4,3,134.0,0.9,HIGH
single_event,dc228e48-90e7-42c6-a4dd-f8e335f8baf8,2026-07-09T04:24:34Z,RFID-ENT-01,B48C179F,True,GARAGE,GARAGE,EXIT,1,40.0,-54,3.9,4,0,100.8,0.8,MEDIUM
single_event,18f3c266-9183-4708-b453-e3075bc8ea65,2026-07-09T04:25:34Z,RFID-ENT-02,881B22F3,True,WAREHOUSE,WAREHOUSE,EXIT,1,118.0,-49,4.14,4,0,74.8,0.6,MEDIUM
single_event,133e5ab4-cf17-4a8f-b751-036dfc5ebb8b,2026-07-09T04:26:34Z,RFID-WH-01,652F024D,True,OFFICE_B,FIRST_FLOOR,EXIT,1,153.0,-49,3.34,4,0,101.0,0.7,HIGH
single_event,50609b3c-8081-4f0e-b6a5-1f1db4cfc657,2026-07-09T04:27:34Z,RFID-LAB-01,18E44969,False,OFFICE_B,FIRST_FLOOR,ACCESS_DENIED,1,196.0,-80,4.03,4,0,134.0,0.9,HIGH
brute_force_burst,79c02cd8-e571-419f-a916-af5e878d397a,2026-07-09T04:29:00Z,RFID-LAB-01,F7018AEE,False,OFFICE_A,FIRST_FLOOR,BRUTE_FORCE_ATTEMPT,14,139.36,-81,3.46,4,13,113.8,1.0,HIGH
single_event,54bf7d49-f089-4bd4-9b69-d78289e01648,2026-07-09T04:29:45Z,RFID-LAB-01,5F5780E8,True,LAB,LAB_BLOCK,ENTRY,1,169.0,-54,3.95,4,0,113.8,1.0,HIGH
single_event,a47be0d3-20ef-4bf2-a910-1c64434a770b,2026-07-09T04:30:45Z,RFID-ENT-02,D980034D,True,LAB,LAB_BLOCK,EXIT,1,79.0,-50,3.87,4,0,77.6,0.5,MEDIUM
single_event,5b18ced3-d529-492e-ac42-caf991df24ed,2026-07-09T04:31:45Z,RFID-LAB-01,1DB34E3D,True,OFFICE_B,FIRST_FLOOR,EXIT,1,128.0,-49,3.3,4,0,130.0,0.9,HIGH
single_event,9b3e2284-86ce-4ee0-8ba5-5d8bb62113e2,2026-07-09T04:32:45Z,RFID-WH-01,CD586CD3,False,OFFICE_A,FIRST_FLOOR,CARD_UNKNOWN,1,76.0,-45,3.57,4,0,110.6,0.6,MEDIUM
brute_force_burst,b613ce54-280b-4467-9dea-b0a0031d77c8,2026-07-09T04:34:07Z,RFID-ENT-02,E0DEF36F,False,OFFICE_B,FIRST_FLOOR,BRUTE_FORCE_ATTEMPT,12,134.17,-79,3.37,4,11,93.2,1.0,HIGH
single_event,ca6690b9-f2dd-4126-8fa6-b3ac5722c386,2026-07-09T04:34:52Z,RFID-ENT-01,E7D06F0E,True,WAREHOUSE,WAREHOUSE,ENTRY,1,179.0,-61,4.05,4,0,88.8,0.8,MEDIUM
brute_force_burst,be77f16a-1465-4d9a-99d2-0e2cb8a9986b,2026-07-09T04:36:02Z,RFID-OFFICE-01,A0C9E813,False,MAIN_GATE,GROUND_FLOOR,BRUTE_FORCE_ATTEMPT,6,119.0,-78,3.42,4,5,116.4,1.0,HIGH
single_event,e059cdee-1997-43f0-b5ce-1b81e0720878,2026-07-09T04:36:47Z,RFID-WH-01,504C4F99,False,WAREHOUSE,WAREHOUSE,FORCED_OPEN,1,186.0,-51,3.53,4,0,108.2,0.6,MEDIUM
single_event,eeb8c6df-b15d-4566-98e0-cc82a6880666,2026-07-09T04:37:47Z,RFID-LAB-01,09D5075E,True,WAREHOUSE,WAREHOUSE,EXIT,1,44.0,-63,3.7,4,0,137.0,0.8,MEDIUM
single_event,a5dd8092-4285-40f3-b432-7111f68003d3,2026-07-09T04:38:47Z,RFID-WH-01,15D6EFA9,True,GARAGE,GARAGE,EXIT,1,44.0,-67,3.83,4,0,120.2,0.6,MEDIUM
single_event,b750331b-84f4-420b-b2a5-b0b21832667b,2026-07-09T04:39:47Z,RFID-WH-01,F6A93A54,False,LAB,LAB_BLOCK,ACCESS_DENIED,1,116.0,-55,3.84,4,0,97.4,0.5,MEDIUM
brute_force_burst,922c5876-b542-4138-af32-5e4a11c1a419,2026-07-09T04:41:15Z,RFID-LAB-01,6BFAF091,False,LAB,LAB_BLOCK,BRUTE_FORCE_ATTEMPT,15,153.53,-82,3.45,4,14,153.8,1.0,HIGH
brute_force_burst,665cdc06-1b7c-4efd-92d1-6e33364135d9,2026-07-09T04:42:08Z,RFID-ENT-02,AA6186B9,False,LAB,LAB_BLOCK,BRUTE_FORCE_ATTEMPT,5,143.0,-76,3.6,4,4,143.0,1.0,HIGH
single_event,255cd13d-f818-444f-bc42-9432764a8bb5,2026-07-09T04:42:53Z,RFID-WH-01,86F5C84C,True,SERVER_ROOM,SECOND_FLOOR,ENTRY,1,163.0,-63,3.74,4,0,115.0,0.5,HIGH
single_event,02c336ba-d166-467d-ad4c-79c6a4a91bf0,2026-07-09T04:43:53Z,RFID-ENT-02,C756B90E,True,OFFICE_B,FIRST_FLOOR,EXIT,1,166.0,-58,3.55,4,0,143.0,1.0,HIGH
brute_force_burst,7568870e-64e5-41ef-963b-f9f99a0d81b0,2026-07-09T04:45:03Z,RFID-WH-01,751469F7,False,WAREHOUSE,WAREHOUSE,BRUTE_FORCE_ATTEMPT,6,153.5,-79,3.41,4,5,156.0,0.8,HIGH
single_event,c2354376-d69c-49c7-aa7d-48262f1d9c66,2026-07-09T04:45:48Z,RFID-LAB-01,7A6ED9E2,True,OFFICE_A,FIRST_FLOOR,ENTRY,1,75.0,-55,3.84,4,0,153.8,1.0,MEDIUM
single_event,3e6be167-007d-47f9-947b-86d1a934e8ed,2026-07-09T04:46:48Z,RFID-ENT-01,41EC8017,False,GARAGE,GARAGE,FORCED_OPEN,1,179.0,-39,3.78,4,0,109.2,0.7,MEDIUM
single_event,5f3b29ca-3fe9-4006-b3cf-063a4237652e,2026-07-09T04:47:48Z,RFID-ENT-01,B2A24753,True,MAIN_GATE,GROUND_FLOOR,EXIT,1,178.0,-75,3.66,4,0,114.2,0.7,HIGH
single_event,f6185878-f9eb-4198-b86c-20683347edf0,2026-07-09T04:48:48Z,RFID-ENT-02,253839EE,True,OFFICE_B,FIRST_FLOOR,EXIT,1,59.0,-65,3.36,4,0,152.8,0.9,HIGH
single_event,b3d37022-c03e-4198-b29b-ed6b9deb101f,2026-07-09T04:49:48Z,RFID-ENT-02,910DDEB8,True,WAREHOUSE,WAREHOUSE,EXIT,1,62.0,-42,3.55,4,0,134.2,0.8,MEDIUM
single_event,afa64cee-65ee-42e8-9ec8-218e8377304d,2026-07-09T04:50:48Z,RFID-ENT-02,1D602116,True,OFFICE_A,FIRST_FLOOR,EXIT,1,116.0,-51,4.15,4,0,117.8,0.7,MEDIUM
single_event,3f2acf17-2504-4b5b-b49d-0cf4a7c4d18c,2026-07-09T04:51:48Z,RFID-LAB-01,267CC93C,True,LAB,LAB_BLOCK,ENTRY,1,155.0,-64,3.93,4,0,133.6,0.9,HIGH
single_event,73f74543-cfbb-49d1-aa4a-ac5262be1b28,2026-07-09T04:52:48Z,RFID-WH-01,044CB460,True,WAREHOUSE,WAREHOUSE,EXIT,1,68.0,-77,3.95,4,0,156.0,0.8,HIGH
single_event,90c0854a-c56b-4f2d-8d10-0a5d41f8fa23,2026-07-09T04:53:48Z,RFID-LAB-01,98CC374F,False,WAREHOUSE,WAREHOUSE,CARD_UNKNOWN,1,217.0,-58,3.34,4,0,134.0,0.8,HIGH
single_event,3f00e36d-583a-48a3-a5dc-a698f2a241bd,2026-07-09T04:54:48Z,RFID-LAB-01,B95652C3,False,LAB,LAB_BLOCK,CARD_UNKNOWN,1,134.0,-71,4.01,4,0,149.2,0.8,HIGH
single_event,a613ae20-96b7-4e11-a755-663ec181337e,2026-07-09T04:55:48Z,RFID-ENT-01,60A3BFB8,True,LAB,LAB_BLOCK,EXIT,1,58.0,-58,3.41,4,0,120.2,0.6,HIGH
brute_force_burst,3953e3fe-d311-4ec9-af42-23b3abb31f39,2026-07-09T04:56:52Z,RFID-LAB-01,B1783925,False,OFFICE_A,FIRST_FLOOR,BRUTE_FORCE_ATTEMPT,3,131.33,-73,3.32,4,2,149.0,0.8,HIGH
single_event,cd79da04-ba2b-4848-82b1-9c6265168d99,2026-07-09T04:57:37Z,RFID-OFFICE-01,1B9A6DAB,False,WAREHOUSE,WAREHOUSE,CARD_UNKNOWN,1,142.0,-54,3.76,4,0,116.4,1.0,MEDIUM
